id,source,title,tags,confidence,caption
pulm-pulmonary-physiology-workshop-2-edited-poll-everywhere-2026-v2-dp-s35-01,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP  .pptx,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP   Slide 35,increases|total|mismatch,low,Increases in total V/Q mismatch For most diseases increase in total V/Q mismatch is more low than high V/Q PaCO2 rises PaO2 falls PaO2 A lot of Mismatch V/Q=1 N
pulm-pulmonary-physiology-workshop-2-edited-poll-everywhere-2026-v2-dp-s37-01,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP  .pptx,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP   Slide 37,,low,
pulm-pulmonary-physiology-workshop-2-edited-poll-everywhere-2026-v2-dp-s38-01,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP  .pptx,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP   Slide 38,sat|content|blood,low,"For PO2 of 110 (O2 sat = 100%) O2 content = (1 x 1.34 x 15) + (.003 x 110) = 20.1 + 0.33 = 20.43 ml O2 / 100 ml blood O2 Content for PO2 = 110, or 90 or 130 mmH"
pulm-pulmonary-physiology-workshop-2-edited-poll-everywhere-2026-v2-dp-s39-01,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP  .pptx,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP   Slide 39,pco|capillary|equilibrium,low,PcO2 = P capillary O2 in equilibrium with PAO2 Assume Equal perfusion to Each of 3 Areas O2 content = [(20.1+0.33) + (19.09+0.27) + (20.1+0.39)] / 3 = O2 conten
pulm-pulmonary-physiology-workshop-2-edited-poll-everywhere-2026-v2-dp-s40-01,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP  .pptx,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP   Slide 40,,low,
pulm-pulmonary-physiology-workshop-2-edited-poll-everywhere-2026-v2-dp-s41-01,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP  .pptx,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP   Slide 41,fio|pao|high,low,FIO2 PaO2 High V/Q 10 1.0 0.01 0.001 For a given FIO2: 10 x increase V/Q (ex. 1 to 10) minor increase PaO2 & O2 content Why? Because HbO2 already at max saturat
pulm-pulmonary-physiology-workshop-2-edited-poll-everywhere-2026-v2-dp-s42-01,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP  .pptx,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP   Slide 42,low|units|hbo,low,"But in low V/Q units, HbO2 sat is NOT 100% (ex. 0.1 vs 1) major decrease in O2 content which can be normalized with supplemental O2 100% FIO2 eliminates hypoxia"
pulm-pulmonary-physiology-workshop-2-edited-poll-everywhere-2026-v2-dp-s44-01,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP  .pptx,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP   Slide 44,,low,
pulm-pulmonary-physiology-workshop-2-edited-poll-everywhere-2026-v2-dp-s45-01,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP  .pptx,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP   Slide 45,pao|sat|content,low,"For PaO2 of 673 (O2 sat = 100%) O2 content = (1x1.34x15) + (.003 x 673) = 20.1 + 2.02 = 22.12 ml O2 / 100 ml blood O2 Content for PO2 = 673, 653 and 693 For PaO"
pulm-pulmonary-physiology-workshop-2-edited-poll-everywhere-2026-v2-dp-s46-01,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP  .pptx,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP   Slide 46,right|heart|left,low,Right Heart Left Heart PaO2 = 40 PaCO2 = 46 PAO2 = 673; PACO2 = 40 PAO2 = 653; PACO2 = 60 1/3 Q -> Low V/Q 1/3 Q-> High V/Q PAO2 =693; PACO2 = 20 All of the abo
pulm-pulmonary-physiology-workshop-2-edited-poll-everywhere-2026-v2-dp-s47-01,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP  .pptx,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP   Slide 47,right|heart|left,low,Right Heart Left Heart PaO2 = 40 PaCO2 = 46 R=1.0 PAO2 = 673; PACO2 = 40 PAO2 = 670; PACO2 = 43 PAO2 = 40; PACO2 = 46 Decreased V/Q Shunt V/Q=0 Assumes Equal pe
pulm-pulmonary-physiology-workshop-2-edited-poll-everywhere-2026-v2-dp-s49-01,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP  .pptx,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP   Slide 49,,low,
pulm-pulmonary-physiology-workshop-2-edited-poll-everywhere-2026-v2-dp-s60-01,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP  .pptx,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP   Slide 60,,low,
pulm-pulmonary-physiology-workshop-2-edited-poll-everywhere-2026-v2-dp-s64-01,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP  .pptx,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP   Slide 64,,low,
pulm-pulmonary-physiology-workshop-2-edited-poll-everywhere-2026-v2-dp-s66-01,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP  .pptx,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP   Slide 66,,low,
pulm-pulmonary-physiology-workshop-2-edited-poll-everywhere-2026-v2-dp-s69-01,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP  .pptx,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP   Slide 69,,low,
pulm-pulmonary-physiology-workshop-2-edited-poll-everywhere-2026-v2-dp-s70-01,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP  .pptx,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP   Slide 70,,low,
pulm-pulmonary-physiology-workshop-2-edited-poll-everywhere-2026-v2-dp-s74-01,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP  .pptx,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP   Slide 74,,low,
pulm-pulmonary-physiology-workshop-2-edited-poll-everywhere-2026-v2-dp-s78-01,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP  .pptx,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP   Slide 78,,low,
pulm-pulmonary-physiology-workshop-2-edited-poll-everywhere-2026-v2-dp-s80-01,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP  .pptx,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP   Slide 80,,low,
pulm-pulmonary-physiology-workshop-2-edited-poll-everywhere-2026-v2-dp-s82-01,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP  .pptx,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP   Slide 82,,low,
pulm-pulmonary-physiology-workshop-2-edited-poll-everywhere-2026-v2-dp-s85-01,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP  .pptx,PULMONARY PHYSIOLOGY,PULMONARY PHYSIOLOGY,low,Thanks for your attention and when in doubt just Keep Breathing!
pulm-sleep-disordered-breathing-2026-2-s05-01,Sleep Disordered Breathing 2026-2.pptx,Sleep Disordered Breathing 2026-2 Slide 5,,low,
pulm-sleep-disordered-breathing-2026-2-s09-01,Sleep Disordered Breathing 2026-2.pptx,Sleep Disordered Breathing 2026-2 Slide 9,,low,
pulm-sleep-disordered-breathing-2026-2-s09-02,Sleep Disordered Breathing 2026-2.pptx,Sleep Disordered Breathing 2026-2 Slide 9,,low,
pulm-sleep-disordered-breathing-2026-2-s10-01,Sleep Disordered Breathing 2026-2.pptx,Sleep Disordered Breathing 2026-2 Slide 10,,low,
pulm-sleep-disordered-breathing-2026-2-s10-02,Sleep Disordered Breathing 2026-2.pptx,Sleep Disordered Breathing 2026-2 Slide 10,,low,
pulm-sleep-disordered-breathing-2026-2-s11-01,Sleep Disordered Breathing 2026-2.pptx,Sleep Disordered Breathing 2026-2 Slide 11,,low,
pulm-sleep-disordered-breathing-2026-2-s16-01,Sleep Disordered Breathing 2026-2.pptx,Sleep Disordered Breathing 2026-2 Slide 16,upstream|critical|pressure,low,Ve = P upstream - P critical pressure/ Resistance Starling Resistor Model
pulm-sleep-disordered-breathing-2026-2-s27-01,Sleep Disordered Breathing 2026-2.pptx,Sleep Disordered Breathing 2026-2 Slide 27,,low,
pulm-sleep-disordered-breathing-2026-2-s28-01,Sleep Disordered Breathing 2026-2.pptx,Sleep Disordered Breathing 2026-2 Slide 28,,low,
pulm-sleep-disordered-breathing-2026-2-s31-01,Sleep Disordered Breathing 2026-2.pptx,Sleep Disordered Breathing 2026-2 Slide 31,marin|lancet|sleep,low,Marin Lancet 2005; 365: 1046-1053 Sleep Disordered Breathing
pulm-sleep-disordered-breathing-2026-2-s31-02,Sleep Disordered Breathing 2026-2.pptx,Sleep Disordered Breathing 2026-2 Slide 31,marin|lancet|sleep,low,Marin Lancet 2005; 365: 1046-1053 Sleep Disordered Breathing
pulm-sleep-disordered-breathing-2026-2-s33-01,Sleep Disordered Breathing 2026-2.pptx,Sleep Disordered Breathing 2026-2 Slide 33,diagnosis|overnight|polysomnography,low,Diagnosis Overnight polysomnography Attenuated sleep studies – Home sleep tests Sleep Disordered Breathing
pulm-sleep-disordered-breathing-2026-2-s35-01,Sleep Disordered Breathing 2026-2.pptx,Sleep Disordered Breathing 2026-2 Slide 35,upstream|critical|pressure,low,Ve = P upstream -P critical pressure/ Resistance Sleep Disordered Breathing
pulm-sleep-disordered-breathing-2026-2-s37-01,Sleep Disordered Breathing 2026-2.pptx,Sleep Disordered Breathing 2026-2 Slide 37,OSA|kohler|thorax|osa,low,Kohler M Thorax 2010; 65: 829 OSA Severity To Predict CPAP USE Sleep Disordered Breathing
pulm-sleep-disordered-breathing-2026-2-s41-01,Sleep Disordered Breathing 2026-2.pptx,Sleep Disordered Breathing 2026-2 Slide 41,marin|lancet|sleep,low,Marin Lancet 2005; 365: 1046-1053 Sleep Disordered Breathing
pulm-sleep-disordered-breathing-2026-2-s41-02,Sleep Disordered Breathing 2026-2.pptx,Sleep Disordered Breathing 2026-2 Slide 41,marin|lancet|sleep,low,Marin Lancet 2005; 365: 1046-1053 Sleep Disordered Breathing
pulm-sleep-disordered-breathing-2026-2-s45-01,Sleep Disordered Breathing 2026-2.pptx,Sleep Disordered Breathing 2026-2 Slide 45,OSA|non-concurrent|cohort|study,low,Non-concurrent cohort study Cardiovascular mortality; severe OSA 208 Controls 570 Severe OSA; 177 CPAP; 72 OA; 212 Untreated Median follow-up time = 6.6 years S
pulm-review-lecture-lung-cancer-with-case-conf-images-updated-2025-1-s01-01,review lecture LUNG CANCER with case conf images updated-2025 (1).pptx,review lecture LUNG CANCER with case conf images updated-2025 (1) Slide 1,review|exam|lung,low,"Review Session Exam 2 : Lung Cancer includes: Epidemiology, Screening, Diagnosis, Cell Types, Treatment and Tobacco Cessation Drs Rivkah Darabaner & David Preza"
pulm-review-lecture-lung-cancer-with-case-conf-images-updated-2025-1-s01-02,review lecture LUNG CANCER with case conf images updated-2025 (1).pptx,review lecture LUNG CANCER with case conf images updated-2025 (1) Slide 1,review|exam|lung,low,"Review Session Exam 2 : Lung Cancer includes: Epidemiology, Screening, Diagnosis, Cell Types, Treatment and Tobacco Cessation Drs Rivkah Darabaner & David Preza"
pulm-review-lecture-lung-cancer-with-case-conf-images-updated-2025-1-s03-01,review lecture LUNG CANCER with case conf images updated-2025 (1).pptx,review lecture LUNG CANCER with case conf images updated-2025 (1) Slide 3,jemal|cancer|clin,low,| 3 12/12/2023 Jemal Ca Cancer J Clin 2007 2023 The leading cause of cancer death in the US. Only 21% of lung cancer patients are alive 5 years or more after di
pulm-review-lecture-lung-cancer-with-case-conf-images-updated-2025-1-s10-01,review lecture LUNG CANCER with case conf images updated-2025 (1).pptx,review lecture LUNG CANCER with case conf images updated-2025 (1) Slide 10,diagnostic|workup|lung,low,| 10 12/12/2023 Diagnostic workup for a lung nodule
pulm-review-lecture-lung-cancer-with-case-conf-images-updated-2025-1-s21-01,review lecture LUNG CANCER with case conf images updated-2025 (1).pptx,review lecture LUNG CANCER with case conf images updated-2025 (1) Slide 21,keratin|pearl|orange-staining,low,"| 21 12/12/2023 Keratin pearl Orange-staining, keratinized cell with a prominent hyperchromatic nucleus Squamous cell carcinoma"
pulm-review-lecture-lung-cancer-with-case-conf-images-updated-2025-1-s21-02,review lecture LUNG CANCER with case conf images updated-2025 (1).pptx,review lecture LUNG CANCER with case conf images updated-2025 (1) Slide 21,keratin|pearl|orange-staining,low,"| 21 12/12/2023 Keratin pearl Orange-staining, keratinized cell with a prominent hyperchromatic nucleus Squamous cell carcinoma"
pulm-review-lecture-lung-cancer-with-case-conf-images-updated-2025-1-s32-01,review lecture LUNG CANCER with case conf images updated-2025 (1).pptx,review lecture LUNG CANCER with case conf images updated-2025 (1) Slide 32,adrenal|brain|liver,low,adrenal brain liver bone Mets:
pulm-review-lecture-lung-cancer-with-case-conf-images-updated-2025-1-s32-02,review lecture LUNG CANCER with case conf images updated-2025 (1).pptx,review lecture LUNG CANCER with case conf images updated-2025 (1) Slide 32,adrenal|brain|liver,low,adrenal brain liver bone Mets:
pulm-review-lecture-lung-cancer-with-case-conf-images-updated-2025-1-s32-03,review lecture LUNG CANCER with case conf images updated-2025 (1).pptx,review lecture LUNG CANCER with case conf images updated-2025 (1) Slide 32,adrenal|brain|liver,low,adrenal brain liver bone Mets:
pulm-review-lecture-lung-cancer-with-case-conf-images-updated-2025-1-s32-04,review lecture LUNG CANCER with case conf images updated-2025 (1).pptx,review lecture LUNG CANCER with case conf images updated-2025 (1) Slide 32,adrenal|brain|liver,low,adrenal brain liver bone Mets:
pulm-review-lecture-lung-cancer-with-case-conf-images-updated-2025-1-s34-01,review lecture LUNG CANCER with case conf images updated-2025 (1).pptx,review lecture LUNG CANCER with case conf images updated-2025 (1) Slide 34,nsclc|stages|tnm,low,"NSCLC stages (TNM) Staging of lung cancer follows the AJCC TNM staging system, which classifies the cancer based on the extent of the primary Tumor (Tis, T1-4),"
pulm-review-lecture-lung-cancer-with-case-conf-images-updated-2025-1-s36-01,review lecture LUNG CANCER with case conf images updated-2025 (1).pptx,PET CT,PET CT|TB,low,"Non-Invasive PET (Fructose DG) accumulates in metabolic cells Uptake of radiolabeled sugar – if hypermetabolic Sensitivity ~72-95%, specificity ~83% False negat"
pulm-review-lecture-lung-cancer-with-case-conf-images-updated-2025-1-s39-01,review lecture LUNG CANCER with case conf images updated-2025 (1).pptx,review lecture LUNG CANCER with case conf images updated-2025 (1) Slide 39,stage|adenopathy|mets,low,"Stage IB: T2 = >3cm, N0 = no adenopathy M0 = no mets NSCLC Staging"
pulm-review-lecture-lung-cancer-with-case-conf-images-updated-2025-1-s45-01,review lecture LUNG CANCER with case conf images updated-2025 (1).pptx,review lecture LUNG CANCER with case conf images updated-2025 (1) Slide 45,diagnostic|algorithm|advanced,low,Diagnostic Algorithm for advanced NSCLC NCCN guideline Version 1.2023 Most common mutations in adenocarcinoma: Unknown EGFR KRAS ALK Most common mutations in sq
pulm-review-lecture-lung-cancer-with-case-conf-images-updated-2025-1-s46-01,review lecture LUNG CANCER with case conf images updated-2025 (1).pptx,review lecture LUNG CANCER with case conf images updated-2025 (1) Slide 46,immunotherapy|pd-|pd-l,low,"Immunotherapy: The PD-1/PD-L1 pathway Ohaegbulam KC et al: Trends Mol Med, 2015 Ribas, NEJM 2015 Inhibitory immune checkpoints, such as PD-1/PD-L1, are part of "
pulm-review-lecture-lung-cancer-with-case-conf-images-updated-2025-1-s46-02,review lecture LUNG CANCER with case conf images updated-2025 (1).pptx,review lecture LUNG CANCER with case conf images updated-2025 (1) Slide 46,immunotherapy|pd-|pd-l,low,"Immunotherapy: The PD-1/PD-L1 pathway Ohaegbulam KC et al: Trends Mol Med, 2015 Ribas, NEJM 2015 Inhibitory immune checkpoints, such as PD-1/PD-L1, are part of "
pulm-review-lecture-lung-cancer-with-case-conf-images-updated-2025-1-s58-01,review lecture LUNG CANCER with case conf images updated-2025 (1).pptx,MESOTHELIOMA,MESOTHELIOMA,low,"Asbestos exposure + Tobacco smoke synergistic (50-100x increase) in lung cancer Mesothelioma only related to asbestos exposure In contrast to lung cancers, toba"
pulm-review-lecture-lung-cancer-with-case-conf-images-updated-2025-1-s59-01,review lecture LUNG CANCER with case conf images updated-2025 (1).pptx,MESOTHELIOMA,MESOTHELIOMA,low,"| 59 Asbestos fibers Golden brown, beaded rods, coated with iron-containing proteinaceous material. electron micrograph Psammoma bodies Anthracotic pigments Fer"
pulm-review-lecture-lung-cancer-with-case-conf-images-updated-2025-1-s59-02,review lecture LUNG CANCER with case conf images updated-2025 (1).pptx,MESOTHELIOMA,MESOTHELIOMA,low,"| 59 Asbestos fibers Golden brown, beaded rods, coated with iron-containing proteinaceous material. electron micrograph Psammoma bodies Anthracotic pigments Fer"
pulm-review-lecture-lung-cancer-with-case-conf-images-updated-2025-1-s59-03,review lecture LUNG CANCER with case conf images updated-2025 (1).pptx,MESOTHELIOMA,MESOTHELIOMA,low,"| 59 Asbestos fibers Golden brown, beaded rods, coated with iron-containing proteinaceous material. electron micrograph Psammoma bodies Anthracotic pigments Fer"
pulm-review-lecture-intro-and-obstructive-airways-dx-updated-2025-s01-01,review lecture intro and obstructive airways dx_updated 2025.pptx,review lecture intro and obstructive airways dx_updated 2025 Slide 1,drs|rivkah|darabaner,low,Drs Rivkah Darabaner & David Prezant Co-Directors Pulmonary & Critical Care Medicine Course Exam 2 Review Session Part 1 – obstructive airways diseases
pulm-review-lecture-intro-and-obstructive-airways-dx-updated-2025-s01-02,review lecture intro and obstructive airways dx_updated 2025.pptx,review lecture intro and obstructive airways dx_updated 2025 Slide 1,drs|rivkah|darabaner,low,Drs Rivkah Darabaner & David Prezant Co-Directors Pulmonary & Critical Care Medicine Course Exam 2 Review Session Part 1 – obstructive airways diseases
pulm-review-lecture-intro-and-obstructive-airways-dx-updated-2025-s08-01,review lecture intro and obstructive airways dx_updated 2025.pptx,review lecture intro and obstructive airways dx_updated 2025 Slide 8,,low,8
pulm-review-lecture-intro-and-obstructive-airways-dx-updated-2025-s09-01,review lecture intro and obstructive airways dx_updated 2025.pptx,review lecture intro and obstructive airways dx_updated 2025 Slide 9,asthma|epithelium|smooth,low,Asthma - Image 5 & 6 epithelium Smooth muscle eosinophils
pulm-review-lecture-intro-and-obstructive-airways-dx-updated-2025-s09-02,review lecture intro and obstructive airways dx_updated 2025.pptx,review lecture intro and obstructive airways dx_updated 2025 Slide 9,asthma|epithelium|smooth,low,Asthma - Image 5 & 6 epithelium Smooth muscle eosinophils
pulm-review-lecture-intro-and-obstructive-airways-dx-updated-2025-s10-01,review lecture intro and obstructive airways dx_updated 2025.pptx,review lecture intro and obstructive airways dx_updated 2025 Slide 10,risk|factor|role,low,10 Risk Factor: Role of Respiratory Tract Infections in Asthma
pulm-review-lecture-intro-and-obstructive-airways-dx-updated-2025-s25-01,review lecture intro and obstructive airways dx_updated 2025.pptx,review lecture intro and obstructive airways dx_updated 2025 Slide 25,,low,
pulm-review-lecture-intro-and-obstructive-airways-dx-updated-2025-s26-01,review lecture intro and obstructive airways dx_updated 2025.pptx,review lecture intro and obstructive airways dx_updated 2025 Slide 26,whats|new|use,low,WHATS NEW = Use of low dose inhaled corticosteroid + long-acting beta-agonist [formoterol] instead of rescue short-acting beta-agonist
pulm-review-lecture-intro-and-obstructive-airways-dx-updated-2025-s27-01,review lecture intro and obstructive airways dx_updated 2025.pptx,review lecture intro and obstructive airways dx_updated 2025 Slide 27,,low,
pulm-review-lecture-intro-and-obstructive-airways-dx-updated-2025-s29-01,review lecture intro and obstructive airways dx_updated 2025.pptx,review lecture intro and obstructive airways dx_updated 2025 Slide 29,,low,29
pulm-review-lecture-intro-and-obstructive-airways-dx-updated-2025-s32-01,review lecture intro and obstructive airways dx_updated 2025.pptx,review lecture intro and obstructive airways dx_updated 2025 Slide 32,tezepelumab|blue|box,low,32 Tezepelumab Blue box medications are commercially available & very expensive Xolair Dupixent Texspire Nucala Fasenra
pulm-review-lecture-intro-and-obstructive-airways-dx-updated-2025-s42-01,review lecture intro and obstructive airways dx_updated 2025.pptx,review lecture intro and obstructive airways dx_updated 2025 Slide 42,compliance|decreases|lung,low,Compliance Decreases as Lung Inflation Increases FRC RV TLC Compliance = V/P Transpulmonary Pressure (cm H2O) Respiratory 700 ml; 8 cm C = 88 700 ml; 15 cm C = 
pulm-review-lecture-intro-and-obstructive-airways-dx-updated-2025-s43-01,review lecture intro and obstructive airways dx_updated 2025.pptx,review lecture intro and obstructive airways dx_updated 2025 Slide 43,normals|asthmatics|respiratory,low,Normals Asthmatics Respiratory Frequency (breaths/min) Increasing Minute Ventilation Rapid Rate Decreases Dynamic Compliance
pulm-review-lecture-intro-and-obstructive-airways-dx-updated-2025-s44-01,review lecture intro and obstructive airways dx_updated 2025.pptx,review lecture intro and obstructive airways dx_updated 2025 Slide 44,lung|volume|increases,low,"Lung Volume Increases ---- FRC TLC RV Alveolar Hyperinflation: Decreases gas exchange by increasing PVR, V/Q mismatch & VD/VT"
pulm-review-lecture-intro-and-obstructive-airways-dx-updated-2025-s46-01,review lecture intro and obstructive airways dx_updated 2025.pptx,review lecture intro and obstructive airways dx_updated 2025 Slide 46,hyperinflation|frc|approaches,low,"Hyperinflation, FRC approaches TLC Compliance Decreases Diaphragm Length & Force Decreased Curved Diaphragm Flat Shortened Diaphragm Normal Obstructive Diseases"
pulm-review-lecture-intro-and-obstructive-airways-dx-updated-2025-s46-02,review lecture intro and obstructive airways dx_updated 2025.pptx,review lecture intro and obstructive airways dx_updated 2025 Slide 46,hyperinflation|frc|approaches,low,"Hyperinflation, FRC approaches TLC Compliance Decreases Diaphragm Length & Force Decreased Curved Diaphragm Flat Shortened Diaphragm Normal Obstructive Diseases"
pulm-review-lecture-intro-and-obstructive-airways-dx-updated-2025-s49-01,review lecture intro and obstructive airways dx_updated 2025.pptx,review lecture intro and obstructive airways dx_updated 2025 Slide 49,chest|radiograph|showing,low,Chest radiograph showing large left pneumothorax with loss of lung markings in the upper chest
pulm-review-lecture-intro-and-obstructive-airways-dx-updated-2025-s52-01,review lecture intro and obstructive airways dx_updated 2025.pptx,review lecture intro and obstructive airways dx_updated 2025 Slide 52,normal|obstructive|work,low,Normal Obstructive WORK of BREATHING: Mechanical Ventilation Resistance R = (Peak – Static Pressure) / Flow rate Compliance C = Tidal Volume / Static Pressure A
pulm-review-lecture-intro-and-obstructive-airways-dx-updated-2025-s56-01,review lecture intro and obstructive airways dx_updated 2025.pptx,review lecture intro and obstructive airways dx_updated 2025 Slide 56,COPD|copd|pathogenesis|environmental,low,COPD PATHOGENESIS Environmental factors 56 Tobacco Smoke
pulm-review-lecture-intro-and-obstructive-airways-dx-updated-2025-s58-01,review lecture intro and obstructive airways dx_updated 2025.pptx,review lecture intro and obstructive airways dx_updated 2025 Slide 58,COPD|asthma|copd|chronic,low,Asthma is Not COPD Chronic Bronchitis & Emphysema is COPD 58
pulm-review-lecture-intro-and-obstructive-airways-dx-updated-2025-s60-01,review lecture intro and obstructive airways dx_updated 2025.pptx,review lecture intro and obstructive airways dx_updated 2025 Slide 60,,low,60 ?
pulm-review-lecture-intro-and-obstructive-airways-dx-updated-2025-s63-01,review lecture intro and obstructive airways dx_updated 2025.pptx,review lecture intro and obstructive airways dx_updated 2025 Slide 63,chronic|bronchitis,low,Chronic Bronchitis Image 8
